dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10055306,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055306",RE00612,,"Hinson Mine",32.70297,-83.52069,NA,"United States",Georgia,Twiggs,N,"Clay, Kaolin",,,Unknown,,N,Occurrence,,,,,,,,,,,"Cocker, Mark D., Klein, Terry L., Woodruff, Laurel G.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATALaney, M.K., 1991, Mining Directory Of Georgia:  Georgia Geological Survey Circular 2, 112 Pp.Laney, M.K., 1991, Mining Directory Of Georgia:  Georgia Geological Survey Circular 2, 112 Pp.John Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055307,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055307",RE00613,,"Georgia Kaolin Company.",32.74597,-83.51659,NA,"United States",Georgia,Twiggs,N,Clay,,,Unknown,,N,Occurrence,,,,,,,,,"Georgia Kaolin Co.",,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055308,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055308",RE00614,,"J.M. Huber",32.77236,-83.48599,NA,"United States",Georgia,Twiggs,N,Clay,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055309,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055309",RE00615,,"Gordon Pit",32.82516,-83.39989,NA,"United States",Georgia,Twiggs,N,Clay,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055310,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055310",RE00616,,"Sam Hall and Sons",32.77796,-83.52069,NA,"United States",Georgia,Twiggs,N,Clay,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055311,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055311",RE00617,,"Huber Pit",32.69457,-83.55409,NA,"United States",Georgia,Twiggs,N,"Sand and Gravel, Construction",,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055312,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055312",RE00618,,"Bowden Pit",33.31685,-82.40956,NA,"United States",Georgia,Warren,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055313,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055313",RE00619,,"Hinton Mine",33.33075,-82.44706,NA,"United States",Georgia,Warren,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055314,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055314",RE00620,,"Huber Mine",33.30845,-82.49016,NA,"United States",Georgia,Warren,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055315,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055315",RE00621,,"Georgia Kaolin Company.",33.29185,-82.44156,NA,"United States",Georgia,Warren,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,"Georgia Kaolin Co.",,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055316,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055316",RE00622,,"Armstrong Pit",32.95706,-82.97908,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055317,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055317",RE00623,,"Taylor Mine",32.95706,-82.54986,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055318,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055318",RE00624,,"Ennis Mine",32.95016,-83.06658,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055319,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055319",RE00625,,"Harrison Pit",32.98346,-83.02348,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055320,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055320",RE00626,,"Sheppard Pit",33.03766,-82.71377,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055321,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055321",RE00627,,"Englehard Corp.",32.97096,-83.01238,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055322,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055322",RE00628,,"Georgia Kaolin Company.",32.95436,-83.01238,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,"Georgia Kaolin Co.",,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055323,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055323",RE00629,,"Englehard Corp.",32.84186,-83.19988,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055324,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055324",RE00630,,"Hardie Clay Mine",32.90016,-83.33319,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Klein, Terry L., Cocker, Mark D., Woodruff, Laurel G.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATALaney, M.K., 1991, Mining Directory Of Georgia:  Georgia Geological Survey Circular 2, 112 Pp.Laney, M.K., 1991, Mining Directory Of Georgia:  Georgia Geological Survey Circular 2, 112 Pp.John Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055325,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055325",RE00631,,"Fountain Road Pit",32.85016,-83.33319,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,"Fountain Rd. Pit",,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055326,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055326",RE00632,,"Georgia Kaolin Company.",32.85016,-83.33319,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,"Georgia Kaolin Co.",,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055327,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055327",RE00633,,"Watkins Mine",32.71687,-83.28319,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055329,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055329",RE00636,,"Clear Creek Mine",32.78906,-83.27488,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Woodruff, Laurel G., Klein, Terry L.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10055330,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055330",RE00637,,"Sims Pit",32.73347,-83.21378,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Unknown,,N,Occurrence,,,,,,,,,,,"Klein, Terry L., Cocker, Mark D., Woodruff, Laurel G.",,,,,,,"JOHN HOSTERMAN, CLAY COMMODITY SPECIALIST, USGS, UNPUBLISHED DIGITAL DATAJohn Hosterman, Clay Commodity Specialist, Usgs, Unpublished Digital Data.",,,,,,,,,D
10061560,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061560",TC34473,,"Unnamed Sand Deposit",33.00046,-83.30709,NA,"United States",Georgia,Baldwin,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGICAL SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geological Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geological Survey Bulletin 119, 228 P.BRACKMAN NO. BAL-3BRACKMAN, 1991.",,,,,,,,,D
10061561,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061561",TC34474,,"M & W Sand Pit",32.92456,-83.14908,NA,"United States",Georgia,Wilkinson,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,S,Producer,Sand,Silt,,,,,,,,,"Cocker, Mark D., Bliss, James D., Woodruff, Laurel G.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. A-059BRACKMAN, 1991.",,,,,,,,,D
10061562,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061562",TC34476,,"Unnamed Sand Deposit",32.38957,-83.22818,NA,"United States",Georgia,Bleckley,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. BLE-1BRACKMAN, 1991.",,,,,,,,,D
10061563,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061563",TC34477,,"Unnamed Sand Deposits",30.74052,-83.11408,NA,"United States",Georgia,Echols,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. ECH-3BRACKMAN, 1991",,,,,,,,,C
10061564,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061564",TC34478,,"Unnamed Sand Deposit",31.448,-82.81627,NA,"United States",Georgia,Coffee,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,,,,,,,,"Cocker, Mark D., Woodruff, Laurel G., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. COF-2BRACKMAN, 1991",,,,,,,,,D
10061565,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061565",TC34479,,"Unnamed Sand Deposit",31.4969,-82.71957,NA,"United States",Georgia,Coffee,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,S,Prospect,Sand,Silt,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. COF-3BRACKMAN, 1991.",,,,,,,,,C
10061566,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061566",TC34480,,"Unnamed Sand Deposit",33.13766,-83.06458,NA,"United States",Georgia,Hancock,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,TERRACE,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. HAN-2BRACKMAN, 1991.",,,,,,,,,C
10061567,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061567",TC34481,,"Unnamed Sand Deposit",33.10705,-82.05265,NA,"United States",Georgia,Hancock,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,S,"Past Producer",Sand,Silt,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. HAN-3BRACKMAN, 1991",,,,,,,,,D
10061568,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061568",TC34483,,"Unnamed Sand Deposit",32.38957,-83.56819,NA,"United States",Georgia,Houston,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,S,"Past Producer",Sand,Silt,,"12 FT SAND DUNE",,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. HOU-2",,,,,,,,,C
10061569,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061569",TC34484,,"Unnamed Sand Deposit",31.5196,-83.36849,NA,"United States",Georgia,Irwin,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,"SAND HILLS",,,,,,,"Cocker, Mark D., Woodruff, Laurel G., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN IRW-4",,,,,,,,,D
10061570,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061570",TC34485,,"Unnamed Sand Deposit",31.64959,-83.43879,NA,"United States",Georgia,Irwin,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,S,"Past Producer",Sand,Silt,,,,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. IRW-3",,,,,,,,,D
10061571,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061571",TC34486,,"Unnamed Sand Deposit",31.64959,-83.33349,NA,"United States",Georgia,Irwin,N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,"SANDY HILLS",,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. IRW-2",,,,,,,,,D
10061572,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061572",TC34487,,"Unnamed Sand Deposit",31.68769,-82.57927,NA,"United States",Georgia,"Jeff Davis",N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,"SAND HILLS",,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. JED-6",,,,,,,,,D
10061573,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061573",TC34488,,"Unnamed Sand Deposit",31.88189,-82.71377,NA,"United States",Georgia,"Jeff Davis",N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,"POINT BAR",,,,,,,"Woodruff, Laurel G., Cocker, Mark D., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN NO. JED-5BRACKMAN, 1991",,,,,,,,,C
10061574,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061574",TC34489,,"Unnamed Sand Deposit",31.88239,-82.70207,NA,"United States",Georgia,"Jeff Davis",N,"Sand and Gravel, Construction",,,Unknown,Alluvium,N,Occurrence,Sand,Silt,,"POINT BAR",,,,,,,"Cocker, Mark D., Woodruff, Laurel G., Bliss, James D.",,Alluvium,,,Alluvium,,"BRACKMAN, J.S., 1991, CONSTRUCTION MATERIAL POTENTIAL OF THE MIDDLE GEORGIA COASTAL PLAIN:  GEORGIA GEOLOGIC SURVEY BULLETIN 119, 228 PBrackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.Brackman, J.S., 1991, Construction Material Potential Of The Middle Georgia Coastal Plain:  Georgia Geologic Survey Bulletin 119, 228 P.BRACKMAN JED-4BRACKMAN, 1991",,,,,,,,,C
